subject_id,condition,envelope,xcorr_peak_r,coh_band_avg,plv,wpli,mi
3,MULTI,env_alpha,0.08360592330877716,0.18226576770288255,0.15290495020898884,0.1074381216337837,0.04092658074710265
3,MULTI,env_beta_low,0.06794382345654922,0.18105505284731874,0.6694981174537316,0.07906177343594903,0.04302568229190218
3,MULTI,env_beta_high,0.06152543805489122,0.1571776488821699,0.049955787188155305,0.04335576509678169,0.027041867798241803
3,MULTI,env_gamma1,0.061955555727541196,0.14577459852014343,0.08870758678060399,0.0908932427631442,0.016774090939773778
4,VIZ,env_broad,0.14677073596803517,0.19337830141977522,0.14487702627249147,0.19277081647909178,0.05115898077885728
4,VIZ,env_swell_0p2,0.09982904526025412,0.12904379708665437,0.15286830064328033,0.15006870828908722,0.6956720899120405
4,VIZ,env_swell_0p1,0.045545348442263676,0.13285469082108545,0.08425901069190944,0.02699027869602626,0.6631634751475053
4,VIZ,env_hrv_lf,0.14650444053216827,0.11453128280450177,0.19976240178025753,0.014539434328729173,0.5374721379505045
4,VIZ,env_hrv_hf,0.14175522717027042,0.1166611338767616,0.13180890579019902,0.20782620242022856,0.3585329453093262
4,VIZ,env_splash_1_5,0.08820137733380343,0.1562418262992232,0.08438903286511897,0.10297795853017132,0.07814560713529328
4,VIZ,env_delta,0.09895481057955659,0.13714877804529865,0.09112816682692478,0.0036186611888281137,0.10915392630458864
4,VIZ,env_theta,0.08501083706155797,0.13753906028747093,0.1700150960199876,0.1197921655980367,0.04187202984513405
4,VIZ,env_alpha,0.071175818948163,0.16491070281629697,0.10749268096651625,0.15757842585167353,0.018449561413746984
4,VIZ,env_beta_low,0.07134144290734629,0.15712676960832206,0.19806659232065021,0.24934366753078638,0.021240466470839436
4,VIZ,env_beta_high,0.06954596435269156,0.16257061810138665,0.10625111094998613,0.11770207892676578,0.009715515792768414
4,VIZ,env_gamma1,0.07204834986354407,0.15553738414374488,0.13815136766345346,0.20017460898928005,0.0039035722294160635
4,AUD,env_broad,0.12740050543783663,0.13587715851151616,0.16361047361991826,0.21478607535111185,0.05892632012240728
4,AUD,env_swell_0p2,0.07582761103584842,0.11404466290644077,0.12811937200635565,0.18261426824501922,0.9025749450088227
4,AUD,env_swell_0p1,0.04089930962920194,0.10646284161978159,0.06570927262683549,0.0480992076860087,0.8635414972593782
4,AUD,env_hrv_lf,0.14754849861153513,0.14635477534880997,0.05129160428702535,0.05569763064054819,0.7499236193158509
4,AUD,env_hrv_hf,0.13421384934272937,0.17068795617562676,0.1140965799072349,0.0844857369534817,0.5712952278301664
4,AUD,env_splash_1_5,0.08464178568643536,0.11448732414775362,0.16259281943806972,0.012656536983186051,0.1421566146700597
4,AUD,env_delta,0.08885724638566525,0.13152759544879752,0.11889961213602164,0.04470801854316644,0.20624874479522948
4,AUD,env_theta,0.08791566444034213,0.10130066377539637,0.033848084098510006,0.017847151116779928,0.07864989370719488
4,AUD,env_alpha,0.08369461583529905,0.09199069151716785,0.15915627945451868,0.01238001486220027,0.04465659508228281
4,AUD,env_beta_low,0.08861173217963203,0.11772762224609316,0.10596798600745441,0.059242746842880965,0.039626033020176976
4,AUD,env_beta_high,0.08137585729020802,0.12429636233392032,0.18480530230377526,0.05515118577389126,0.03049787668803905
4,AUD,env_gamma1,0.07504775507113777,0.11870749495179302,0.13422138297632596,0.15425238913714456,0.019099764131604857
4,MULTI,env_broad,0.11460698797640746,0.07040965346986541,0.13657630509344407,0.09853762068055721,0.07264406445109728
4,MULTI,env_swell_0p2,0.10173466952221985,0.07374566620475811,0.13847800762898782,0.21385725176892556,0.9062110893952653
4,MULTI,env_swell_0p1,0.0498059193250119,0.12924776206249694,0.07584436569994572,0.11077797785544398,0.8051870920318427
4,MULTI,env_hrv_lf,0.15184810144605876,0.12759754862923794,0.09734896641069245,0.06423670456755302,0.7570376362363787
4,MULTI,env_hrv_hf,0.14239123141214943,0.16311875579990212,0.5369565328403739,0.4436367227348161,0.6041636462662607
4,MULTI,env_splash_1_5,0.08702296448876665,0.11579961388016145,0.12436812744798217,0.07268800189093687,0.13927753928311137
4,MULTI,env_delta,0.09139221517547923,0.1044836005381579,0.10766593491343651,0.16917950756677028,0.20582113025275284
4,MULTI,env_theta,0.08340491407990086,0.11084864081287735,0.1663350340624381,0.09209401850218832,0.07287519758674055
4,MULTI,env_alpha,0.07975733094842201,0.06689768786938025,0.04719411264898079,0.05770542781963034,0.04256717560726919
4,MULTI,env_beta_low,0.09109605813151145,0.08924110424545058,0.13723554575966673,0.2043765628993909,0.045787154820438936
